time,station name,number of departures,departure number 1,description departure number 1,departure number 2,description departure number 2,departure number 3,description departure number 3,departure number 4,description departure number 4,departure number 5,description departure number 5,departure number 6,description departure number 6,departure number 7,description departure number 7,departure number 8,description departure number 8,number of arrivals,arrival number 1,description arrival number 1,arrival number 2,description arrival number 2,arrival number 3,description arrival number 3,arrival number 4,description arrival number 4,arrival number 5,description arrival number 5,arrival number 6,description arrival number 6,arrival number 7,description arrival number 7,arrival number 8,description arrival number 8,number of perturbations,perturbation number 1,perturbation number 2,perturbation number 3,perturbation number 4
201905021740,Gare de l'Est,2,201905021751,10 mn,201905021751,11 mn,,,,,,,,,,,,,2,201905021743,3 mn,201905021752,12 mn,,,,,,,,,,,,,0,,,,
201905021740,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905021744,4 mn,201905021753,13 mn,,,,,,,,,,,,,0,,,,
201905021740,Jacques Bonsergent,2,201905021746,5 mn,201905021747,6 mn,,,,,,,,,,,,,2,201905021747,7 mn,201905021756,16 mn,,,,,,,,,,,,,0,,,,
201905021740,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905021749,8 mn,201905021758,17 mn,,,,,,,,,,,,,0,,,,
201905021740,Republique,2,201905021743,2 mn,201905021744,3 mn,,,,,,,,,,,,,2,201905021750,10 mn,201905021800,19 mn,,,,,,,,,,,,,0,,,,
201905021740,Jean-Pierre Timbaud,2,201905021741,1 mn,201905021750,9 mn,,,,,,,,,,,,,2,201905021740,A l'arret,201905021752,12 mn,,,,,,,,,,,,,0,,,,
201905021740,Oberkampf-Filles du Calvaire,2,201905021748,7 mn,201905021748,8 mn,,,,,,,,,,,,,2,201905021741,0 mn,201905021754,14 mn,,,,,,,,,,,,,0,,,,
201905021740,Saint-Claude,2,201905021746,5 mn,201905021747,6 mn,,,,,,,,,,,,,2,201905021743,2 mn,201905021756,15 mn,,,,,,,,,,,,,0,,,,
201905021740,Saint-Gilles-Chemin Vert,2,201905021744,4 mn,201905021745,5 mn,,,,,,,,,,,,,2,201905021740,0 mn,201905021740,0 mn,,,,,,,,,,,,,0,,,,
201905021740,Bastille-Beaumarchais,2,201905021742,1 mn,201905021743,2 mn,,,,,,,,,,,,,2,,ARRET NON DESSERVI,,ARRET NON DESSERVI,,,,,,,,,,,,,0,,,,
201905021740,Bastille,2,,ARRET REPORTE,,ARRET REPORTE,,,,,,,,,,,,,2,201905021742,1 mn,201905021744,3 mn,,,,,,,,,,,,,0,,,,
201905021740,Lyon-Ledru Rollin,2,201905021745,5 mn,201905021750,9 mn,,,,,,,,,,,,,2,201905021741,0 mn,201905021744,4 mn,,,,,,,,,,,,,0,,,,
201905021740,Gare de Lyon-Diderot,2,201905021740,A l'arret,201905021745,4 mn,,,,,,,,,,,,,2,201905021743,3 mn,201905021747,7 mn,,,,,,,,,,,,,0,,,,
201905021740,Quai de la Rapee,2,201905021743,3 mn,201905021751,10 mn,,,,,,,,,,,,,2,201905021745,4 mn,201905021749,8 mn,,,,,,,,,,,,,0,,,,
201905021740,Gare d'Austerlitz,2,201905021745,5 mn,201905021750,9 mn,,,,,,,,,,,,,2,201905021748,8 mn,201905021752,12 mn,,,,,,,,,,,,,0,,,,
201905021740,Saint-Marcel-La Pitie,2,201905021743,2 mn,201905021748,7 mn,,,,,,,,,,,,,2,201905021752,12 mn,201905021756,15 mn,,,,,,,,,,,,,0,,,,
201905021740,Saint-Marcel-Jeanne d'Arc,2,201905021740,0 mn,201905021745,5 mn,,,,,,,,,,,,,2,201905021755,14 mn,201905021758,18 mn,,,,,,,,,,,,,0,,,,
201905021740,Les Gobelins,2,201905021743,3 mn,201905021754,13 mn,,,,,,,,,,,,,2,201905021757,17 mn,201905021801,20 mn,,,,,,,,,,,,,0,,,,
201905021740,Port Royal-Berthollet,2,201905021750,9 mn,201905021755,14 mn,,,,,,,,,,,,,2,201905021800,19 mn,201905021803,23 mn,,,,,,,,,,,,,0,,,,
201905021740,Port Royal-Saint Jacques,2,201905021746,6 mn,201905021752,11 mn,,,,,,,,,,,,,2,201905021746,5 mn,201905021802,22 mn,,,,,,,,,,,,,0,,,,
201905021740,Observatoire-Port Royal,2,201905021745,4 mn,201905021750,10 mn,,,,,,,,,,,,,2,201905021803,23 mn,201905021806,26 mn,,,,,,,,,,,,,0,,,,
201905021740,Campagne Premiere,2,201905021744,3 mn,201905021749,8 mn,,,,,,,,,,,,,2,201905021748,8 mn,201905021805,24 mn,,,,,,,,,,,,,0,,,,
201905021740,Vavin,2,201905021741,0 mn,201905021746,6 mn,,,,,,,,,,,,,2,201905021751,10 mn,201905021807,26 mn,,,,,,,,,,,,,0,,,,
201905021740,Montparnasse-Cinemas,0,,,,,,,,,,,,,,,,,2,201905021809,28 mn,201905021812,32 mn,,,,,,,,,,,,,0,,,,
201905021740,Montparnasse-Rue du Depart,0,,,,,,,,,,,,,,,,,2,201905021755,14 mn,201905021811,31 mn,,,,,,,,,,,,,0,,,,
201905021740,Gare Montparnasse,2,201905021748,8 mn,201905021757,16 mn,,,,,,,,,,,,,2,201905021813,32 mn,201905021817,36 mn,,,,,,,,,,,,,0,,,,
201905021740,Gare du Nord,0,,,,,,,,,,,,,,,,,2,201905021746,6 mn,201905021751,11 mn,,,,,,,,,,,,,0,,,,
201905021740,Montparnasse,2,201905021744,4 mn,201905021753,12 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905021740,Montparnasse 2-Gare Tgv,2,201905021745,4 mn,201905021753,13 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905021740,Strasbourg-Magenta,2,201905021748,8 mn,201905021749,9 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905021740,Armorique-Musee Postal,2,201905021747,6 mn,201905021755,14 mn,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,
201905021740,Place de Catalogne,0,,,,,,,,,,,,,,,,,2,201905021741,1 mn,201905021759,19 mn,,,,,,,,,,,,,0,,,,
201905021740,Valenciennes,2,201905021740,A l'arret,201905021754,13 mn,,,,,,,,,,,,,2,201905021741,0 mn,201905021750,9 mn,,,,,,,,,,,,,0,,,,
201905021740,Gare de l'Est,2,201905021751,10 mn,201905021751,11 mn,,,,,,,,,,,,,2,201905021743,3 mn,201905021752,11 mn,,,,,,,,,,,,,0,,,,
201905021740,Magenta-Saint-Martin,0,,,,,,,,,,,,,,,,,2,201905021744,4 mn,201905021753,13 mn,,,,,,,,,,,,,0,,,,
201905021740,Jacques Bonsergent,2,201905021746,5 mn,201905021747,6 mn,,,,,,,,,,,,,2,201905021747,6 mn,201905021756,15 mn,,,,,,,,,,,,,0,,,,
201905021740,Republique-Magenta,0,,,,,,,,,,,,,,,,,2,201905021749,8 mn,201905021758,17 mn,,,,,,,,,,,,,0,,,,
201905021740,Republique,2,201905021743,2 mn,201905021744,3 mn,,,,,,,,,,,,,2,201905021750,9 mn,201905021800,19 mn,,,,,,,,,,,,,0,,,,
201905021740,Jean-Pierre Timbaud,2,201905021741,1 mn,201905021750,9 mn,,,,,,,,,,,,,2,201905021752,11 mn,201905021802,21 mn,,,,,,,,,,,,,0,,,,
201905021740,Oberkampf-Filles du Calvaire,2,201905021748,7 mn,201905021748,7 mn,,,,,,,,,,,,,2,201905021741,0 mn,201905021754,13 mn,,,,,,,,,,,,,0,,,,
201905021740,Saint-Claude,2,201905021746,5 mn,201905021747,6 mn,,,,,,,,,,,,,2,201905021743,2 mn,201905021756,15 mn,,,,,,,,,,,,,0,,,,
201905021740,Saint-Gilles-Chemin Vert,2,201905021744,3 mn,201905021745,4 mn,,,,,,,,,,,,,2,201905021740,0 mn,201905021740,0 mn,,,,,,,,,,,,,0,,,,
201905021740,Bastille-Beaumarchais,2,201905021742,1 mn,201905021743,2 mn,,,,,,,,,,,,,2,,ARRET NON DESSERVI,,ARRET NON DESSERVI,,,,,,,,,,,,,0,,,,
201905021740,Bastille,2,,ARRET REPORTE,,ARRET REPORTE,,,,,,,,,,,,,2,201905021742,1 mn,201905021744,3 mn,,,,,,,,,,,,,0,,,,
201905021740,Lyon-Ledru Rollin,2,201905021745,4 mn,201905021750,9 mn,,,,,,,,,,,,,2,201905021741,0 mn,201905021744,4 mn,,,,,,,,,,,,,0,,,,
201905021740,Gare de Lyon-Diderot,2,201905021745,4 mn,201905021752,11 mn,,,,,,,,,,,,,2,201905021743,3 mn,201905021747,6 mn,,,,,,,,,,,,,0,,,,
201905021740,Quai de la Rapee,2,201905021743,2 mn,201905021751,10 mn,,,,,,,,,,,,,2,201905021745,4 mn,201905021749,8 mn,,,,,,,,,,,,,0,,,,
